Row ID;City;State;Product ID;Category;Product Name;Quantity;Sales;Cost;Profit
484;New York City;New York;TEC-AC-10002567;Technology;Logitech G602 Wireless Gaming Mouse;2;159,98;102,3872;57,5928
485;Los Angeles;California;OFF-LA-10003923;Office Supplies;Alphabetical Labels for Top Tab Filing;2;29,6;14,8;14,8
492;Rochester;New York;OFF-ST-10001809;Office Supplies;Fellowes Officeware Wire Shelving;5;449,15;440,167;8,983
493;Rochester;New York;OFF-EN-10003845;Office Supplies;Colored Envelopes;3;11,07;5,9778;5,0922
494;Seattle;Washington;TEC-AC-10000991;Technology;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive;2;93,98;80,8228;13,1572
496;Fayetteville;Arkansas;OFF-EN-10001434;Office Supplies;Strathmore #10 Envelopes, Ultimate White;2;105,42;53,7642;51,6558
498;Costa Mesa;California;FUR-FU-10004864;Furniture;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";4;255,76;173,9168;81,8432
500;Costa Mesa;California;FUR-FU-10000073;Furniture;Deflect-O Glasstique Clear Desk Accessories;9;69,3;46,431;22,869
507;Atlanta;Georgia;OFF-AR-10001662;Office Supplies;Rogers Handheld Barrel Pencil Sharpener;1;2,74;2,0002;0,7398
508;Atlanta;Georgia;OFF-AR-10003856;Office Supplies;Newell 344;3;8,34;6,1716;2,1684
509;Atlanta;Georgia;OFF-ST-10001228;Office Supplies;Personal File Boxes with Fold-Down Carry Handle;3;46,74;35,055;11,685
510;Atlanta;Georgia;OFF-BI-10003527;Office Supplies;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;5;6354,95;3177,475;3177,475
511;Gladstone;Missouri;FUR-FU-10001290;Furniture;Executive Impressions Supervisor Wall Clock;3;126,3;85,884;40,416
512;Gladstone;Missouri;TEC-AC-10002399;Technology;SanDisk Cruzer 32 GB USB Flash Drive;2;38,04;25,8672;12,1728
514;Los Angeles;California;OFF-AR-10003811;Office Supplies;Newell 327;3;6,63;4,8399;1,7901
515;Los Angeles;California;OFF-AR-10001246;Office Supplies;Newell 317;2;5,88;4,1748;1,7052
516;Great Falls;Montana;TEC-CO-10003236;Technology;Canon Image Class D660 Copier;5;2999,95;1619,973;1379,977
517;Great Falls;Montana;OFF-ST-10004507;Office Supplies;Advantus Rolling Storage Box;3;51,45;37,5585;13,8915
518;Great Falls;Montana;OFF-PA-10001667;Office Supplies;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);2;11,96;6,578;5,382
519;Great Falls;Montana;OFF-ST-10004459;Office Supplies;Tennsco Single-Tier Lockers;3;1126,02;1069,719;56,301
523;Detroit;Michigan;FUR-TA-10001857;Furniture;Balt Solid Wood Rectangular Table;2;210,98;189,882;21,098
525;Los Angeles;California;TEC-AC-10003832;Technology;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;2;66,26;39,0934;27,1666
526;Lawrence;Massachusetts;OFF-FA-10002815;Office Supplies;Staples;5;22,2;11,766;10,434
533;Los Angeles;California;FUR-FU-10000448;Furniture;Tenex Chairmats For Use With Carpeted Floors;3;47,94;45,543;2,397
534;Montgomery;Alabama;TEC-PH-10000984;Technology;Panasonic KX-TG9471B;5;979,95;705,564;274,386
535;Montgomery;Alabama;OFF-BI-10002557;Office Supplies;Presstex Flexible Ring Binders;5;22,75;11,375;11,375
539;Henderson;Kentucky;OFF-AP-10001271;Office Supplies;Eureka The Boss Cordless Rechargeable Stick Vac;3;152,94;111,6462;41,2938
540;Henderson;Kentucky;FUR-CH-10002647;Furniture;Situations Contoured Folding Chairs, 4/Set;4;283,92;212,94;70,98
541;Green Bay;Wisconsin;TEC-AC-10001432;Technology;Enermax Aurora Lite Keyboard;6;468,9;262,584;206,316
548;New York City;New York;OFF-PA-10002986;Office Supplies;Xerox 1898;2;13,36;6,9472;6,4128
555;Anaheim;California;OFF-ST-10001780;Office Supplies;Tennsco 16-Compartment Lockers with Coat Rack;2;1295,78;984,7928;310,9872
557;Los Angeles;California;OFF-LA-10001297;Office Supplies;Avery 473;2;20,7;10,764;9,936
559;Los Angeles;California;OFF-PA-10003441;Office Supplies;Xerox 226;5;32,4;16,848;15,552
560;San Francisco;California;FUR-FU-10003347;Furniture;Coloredge Poster Frame;3;42,6;25,986;16,614
564;Seattle;Washington;OFF-FA-10003467;Office Supplies;Alliance Big Bands Rubber Bands, 12/Pack;2;3,96;3,96;0
565;Seattle;Washington;OFF-LA-10000634;Office Supplies;Avery 509;1;2,61;1,4094;1,2006
567;Seattle;Washington;OFF-PA-10004530;Office Supplies;Personal Creations Ink Jet Cards and Labels;8;91,84;46,8384;45,0016
569;Seattle;Washington;OFF-PA-10004451;Office Supplies;Xerox 222;3;19,44;10,1088;9,3312
571;New York City;New York;OFF-LA-10001297;Office Supplies;Avery 473;7;72,45;37,674;34,776
572;New York City;New York;OFF-FA-10000585;Office Supplies;OIC Bulk Pack Metal Binder Clips;4;13,96;7,5384;6,4216
574;New York City;New York;TEC-PH-10000347;Technology;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;3;14,85;10,8405;4,0095
575;Marysville;Washington;OFF-AR-10003394;Office Supplies;Newell 332;3;8,82;6,4386;2,3814
576;Long Beach;California;OFF-PA-10004530;Office Supplies;Personal Creations Ink Jet Cards and Labels;14;160,72;81,9672;78,7528
577;Long Beach;California;OFF-PA-10001450;Office Supplies;Rediform S.O.S. Phone Message Books;4;19,92;10,1592;9,7608
578;Long Beach;California;OFF-SU-10001574;Office Supplies;Acme Value Line Scissors;2;7,3;5,11;2,19
581;Los Angeles;California;OFF-SU-10004498;Office Supplies;Martin-Yale Premier Letter Opener;4;51,52;49,9744;1,5456
587;Richmond;Kentucky;FUR-CH-10003956;Furniture;Novimex High-Tech Fabric Mesh Task Chair;1;70,98;66,0114;4,9686
588;Richmond;Kentucky;OFF-LA-10003930;Office Supplies;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;3;294,93;150,4143;144,5157
595;San Diego;California;OFF-AP-10004708;Office Supplies;Fellowes Superior 10 Outlet Split Surge Protector;2;76,12;54,0452;22,0748
598;San Diego;California;FUR-FU-10001979;Furniture;Dana Halogen Swing-Arm Architect Lamp;8;327,76;235,9872;91,7728
617;New York City;New York;FUR-FU-10003849;Furniture;DAX Metal Frame, Desktop, Stepped-Edge;2;40,48;24,6928;15,7872
618;New York City;New York;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;2;9,94;6,8586;3,0814
620;New York City;New York;TEC-PH-10002538;Technology;Grandstream GXP1160 VoIP phone;1;37,91;26,9161;10,9939
621;New York City;New York;FUR-FU-10000521;Furniture;"Seth Thomas 14"" Putty-Colored Wall Clock";3;88,02;60,7338;27,2862
623;Dearborn;Michigan;FUR-CH-10004853;Furniture;Global Manager's Adjustable Task Chair, Storm;2;301,96;214,3916;87,5684
625;Dearborn;Michigan;OFF-ST-10001272;Office Supplies;Mini 13-1/2 Capacity Data Binder Rack, Pearl;4;523,48;392,61;130,87
626;Dearborn;Michigan;OFF-AR-10004042;Office Supplies;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;9;161,82;114,8922;46,9278
627;New York City;New York;FUR-FU-10000221;Furniture;Master Caster Door Stop, Brown;7;35,56;23,4696;12,0904
628;Seattle;Washington;OFF-AP-10001563;Office Supplies;Belkin Premiere Surge Master II 8-outlet surge protector;2;97,16;68,9836;28,1764
630;San Francisco;California;OFF-PA-10002615;Office Supplies;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";3;13,23;7,1442;6,0858
636;Warner Robins;Georgia;FUR-CH-10001482;Furniture;Office Star - Mesh Screen back chair with Vinyl seat;3;392,94;349,7166;43,2234
639;Vallejo;California;FUR-FU-10000576;Furniture;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;5;1049,2;776,408;272,792
641;Minneapolis;Minnesota;FUR-FU-10000732;Furniture;Eldon 200 Class Desk Accessories;3;18,84;12,8112;6,0288
642;Mission Viejo;California;OFF-ST-10000585;Office Supplies;Economy Rollaway Files;2;330,4;244,496;85,904
643;Mission Viejo;California;OFF-LA-10002787;Office Supplies;Avery 480;7;26,25;13,65;12,6
644;Rochester Hills;Michigan;TEC-AC-10003832;Technology;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;4;132,52;78,1868;54,3332
645;Plainfield;New Jersey;OFF-PA-10001934;Office Supplies;Xerox 1993;1;6,48;3,3048;3,1752
646;Columbus;Indiana;OFF-AP-10002457;Office Supplies;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;2;209,3;152,789;56,511
649;Vancouver;Washington;FUR-FU-10001935;Furniture;3M Hangers With Command Adhesive;4;14,8;8,732;6,068
651;Vancouver;Washington;TEC-AC-10001142;Technology;First Data FD10 PIN Pad;4;316;284,4;31,6
652;New York City;New York;OFF-PA-10000482;Office Supplies;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;10;379,4;201,082;178,318
653;New York City;New York;OFF-PA-10003892;Office Supplies;Xerox 1943;2;97,82;51,8446;45,9754
654;New York City;New York;TEC-AC-10001101;Technology;Sony 16GB Class 10 Micro SDHC R40 Memory Card;8;103,12;92,808;10,312
664;New York City;New York;OFF-ST-10001522;Office Supplies;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;5;459,95;441,552;18,398
665;Louisville;Kentucky;OFF-FA-10000621;Office Supplies;OIC Colored Binder Clips, Assorted Sizes;3;10,74;5,4774;5,2626
674;Columbus;Indiana;OFF-AP-10004532;Office Supplies;Kensington 6 Outlet Guardian Standard Surge Protector;3;61,44;44,8512;16,5888
675;Columbus;Indiana;OFF-PA-10002137;Office Supplies;Southworth 100% Résumé Paper, 24lb.;5;38,9;21,395;17,505
676;Columbus;Indiana;TEC-AC-10003832;Technology;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;3;99,39;58,6401;40,7499
682;New York City;New York;OFF-ST-10002583;Office Supplies;Fellowes Neat Ideas Storage Cubes;2;64,96;62,3616;2,5984
683;New York City;New York;OFF-ST-10004507;Office Supplies;Advantus Rolling Storage Box;4;68,6;50,078;18,522
686;Jackson;Mississippi;TEC-AC-10003911;Technology;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;3;479,97;316,7802;163,1898
687;Jackson;Mississippi;OFF-LA-10001934;Office Supplies;Avery 516;2;14,62;7,7486;6,8714
688;Jackson;Mississippi;OFF-PA-10000304;Office Supplies;Xerox 1995;3;19,44;10,1088;9,3312
690;Waynesboro;Virginia;FUR-FU-10004071;Furniture;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;1;104,01;89,4486;14,5614
691;Waynesboro;Virginia;TEC-PH-10002033;Technology;Konftel 250 Conference phone - Charcoal black;1;284,82;210,7668;74,0532
692;Waynesboro;Virginia;OFF-ST-10002444;Office Supplies;Recycled Eldon Regeneration Jumbo File;3;36,84;26,5248;10,3152
693;Los Angeles;California;TEC-AC-10002253;Technology;Imation Bio 8GB USB Flash Drive Imation Corp;1;166,24;141,304;24,936
694;Los Angeles;California;OFF-PA-10000743;Office Supplies;Xerox 1977;5;33,4;17,368;16,032
703;Seattle;Washington;FUR-FU-10003394;Furniture;"Tenex ""The Solids"" Textured Chair Mats";3;209,88;174,2004;35,6796
708;New York City;New York;TEC-AC-10003628;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;4;119,96;67,1776;52,7824
711;New York City;New York;OFF-PA-10004071;Office Supplies;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;1;55,48;28,8496;26,6304
713;Mount Vernon;New York;OFF-AP-10001154;Office Supplies;Bionaire Personal Warm Mist Humidifier/Vaporizer;6;281,34;171,6174;109,7226
714;Mount Vernon;New York;TEC-PH-10003012;Technology;Nortel Meridian M3904 Professional Digital phone;2;307,98;218,6658;89,3142
715;Mount Vernon;New York;TEC-AC-10001606;Technology;Logitech Wireless Performance Mouse MX for PC and Mac;3;299,97;185,9814;113,9886
717;Dover;Delaware;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;2;9,94;6,8586;3,0814
720;Orem;Utah;FUR-FU-10000246;Furniture;Aluminum Document Frame;6;73,32;51,324;21,996
721;Los Angeles;California;OFF-PA-10004092;Office Supplies;Tops Green Bar Computer Printout Paper;3;146,82;73,41;73,41
722;Detroit;Michigan;FUR-TA-10000198;Furniture;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;3;1652,94;1421,5284;231,4116
723;Detroit;Michigan;OFF-ST-10000036;Office Supplies;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;3;296,37;216,3501;80,0199
728;Oceanside;New York;OFF-PA-10001954;Office Supplies;Xerox 1964;8;182,72;98,6688;84,0512
730;Oceanside;New York;OFF-ST-10004634;Office Supplies;Personal Folder Holder, Ebony;3;33,63;23,541;10,089
732;Oceanside;New York;OFF-LA-10001317;Office Supplies;Avery 520;2;6,3;3,276;3,024
733;Seattle;Washington;OFF-ST-10000736;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;3;242,94;233,2224;9,7176
734;Seattle;Washington;TEC-AC-10003610;Technology;Logitech Illuminated - Keyboard;3;179,97;93,5844;86,3856
737;Seattle;Washington;FUR-BO-10001619;Furniture;O'Sullivan Cherrywood Estates Traditional Bookcase;1;84,98;66,2844;18,6956
739;San Francisco;California;TEC-AC-10001383;Technology;Logitech Wireless Touch Keyboard K400;2;49,98;41,4834;8,4966
748;San Diego;California;OFF-ST-10001809;Office Supplies;Fellowes Officeware Wire Shelving;4;359,32;352,1336;7,1864
750;Trenton;Michigan;OFF-BI-10003638;Office Supplies;GBC Durable Plastic Covers;3;58,05;31,347;26,703
751;Trenton;Michigan;FUR-FU-10003577;Furniture;Nu-Dell Leatherette Frames;11;157,74;100,9536;56,7864
752;Trenton;Michigan;OFF-AR-10003478;Office Supplies;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;7;56,98;34,188;22,792
753;Trenton;Michigan;OFF-BI-10000546;Office Supplies;Avery Durable Binders;1;2,88;1,4688;1,4112
755;Los Angeles;California;FUR-FU-10002759;Furniture;12-1/2 Diameter Round Wall Clock;4;79,92;51,1488;28,7712
757;Cottage Grove;Minnesota;OFF-ST-10002444;Office Supplies;Recycled Eldon Regeneration Jumbo File;2;24,56;17,6832;6,8768
758;Cottage Grove;Minnesota;TEC-AC-10001267;Technology;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;4;119,8;71,88;47,92
760;Green Bay;Wisconsin;OFF-PA-10002377;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";4;22,72;12,496;10,224
761;Los Angeles;California;OFF-PA-10003441;Office Supplies;Xerox 226;9;58,32;30,3264;27,9936
762;Atlanta;Georgia;OFF-LA-10004484;Office Supplies;Avery 476;3;12,39;6,6906;5,6994
764;Bossier City;Louisiana;OFF-EN-10001990;Office Supplies;Staple envelope;2;11,36;6,0208;5,3392
765;Bossier City;Louisiana;OFF-EN-10001532;Office Supplies;Brown Kraft Recycled Envelopes;3;50,94;25,47;25,47
766;Bossier City;Louisiana;TEC-AC-10003174;Technology;Plantronics S12 Corded Telephone Headset System;6;646,74;388,044;258,696
767;Bossier City;Louisiana;OFF-BI-10004187;Office Supplies;3-ring staple pack;3;5,64;2,9328;2,7072
768;Bossier City;Louisiana;OFF-ST-10000025;Office Supplies;Fellowes Stor/Drawer Steel Plus Storage Drawers;6;572,58;538,2252;34,3548
770;Arlington;Virginia;FUR-CH-10003746;Furniture;Hon 4070 Series Pagoda Round Back Stacking Chairs;2;641,96;462,2112;179,7488
771;Des Moines;Iowa;OFF-BI-10001036;Office Supplies;Cardinal EasyOpen D-Ring Binders;2;18,28;9,14;9,14
772;Des Moines;Iowa;TEC-PH-10004614;Technology;AT&T 841000 Phone;3;207;155,25;51,75
773;Des Moines;Iowa;OFF-BI-10000301;Office Supplies;GBC Instant Report Kit;5;32,35;16,175;16,175
774;Des Moines;Iowa;OFF-BI-10003910;Office Supplies;DXL Angle-View Binders with Locking Rings by Samsill;1;7,71;4,2405;3,4695
775;Des Moines;Iowa;OFF-AR-10004648;Office Supplies;Boston 19500 Mighty Mite Electric Pencil Sharpener;2;40,3;29,419;10,881
776;Des Moines;Iowa;FUR-FU-10002597;Furniture;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;7;34,58;20,0564;14,5236
779;San Francisco;California;OFF-PA-10000157;Office Supplies;Xerox 191;3;59,94;31,7682;28,1718
780;San Francisco;California;OFF-PA-10001947;Office Supplies;Xerox 1974;4;23,92;12,1992;11,7208
781;San Francisco;California;OFF-PA-10003657;Office Supplies;Xerox 1927;1;4,28;2,354;1,926
786;Columbia;South Carolina;OFF-EN-10000056;Office Supplies;Cameo Buff Policy Envelopes;3;186,69;98,9457;87,7443
789;Richmond;Virginia;OFF-BI-10001543;Office Supplies;GBC VeloBinder Manual Binding System;4;143,96;74,8592;69,1008
790;Richmond;Virginia;OFF-ST-10001321;Office Supplies;Decoflex Hanging Personal Folder File, Blue;1;15,42;11,2566;4,1634
791;Richmond;Virginia;OFF-BI-10001132;Office Supplies;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";8;43,04;21,9504;21,0896
792;Richmond;Virginia;FUR-CH-10003199;Furniture;Office Star - Contemporary Task Swivel Chair;3;332,94;253,0344;79,9056
794;San Francisco;California;OFF-LA-10001569;Office Supplies;Avery 499;2;9,96;5,3784;4,5816
795;San Francisco;California;OFF-PA-10003724;Office Supplies;Wirebound Message Book, 4 per Page;4;21,72;11,0772;10,6428
796;Rochester;Minnesota;OFF-BI-10000546;Office Supplies;Avery Durable Binders;7;20,16;10,2816;9,8784
797;Rochester;New York;OFF-PA-10000176;Office Supplies;Xerox 1887;7;132,79;69,0508;63,7392
798;Rochester;New York;OFF-PA-10002365;Office Supplies;Xerox 1967;2;12,96;6,7392;6,2208
799;Rochester;New York;OFF-LA-10002271;Office Supplies;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;7;21,56;11,2112;10,3488
801;San Diego;California;FUR-FU-10004090;Furniture;"Executive Impressions 14"" Contract Wall Clock";1;22,23;14,8941;7,3359
803;New York City;New York;OFF-AP-10000576;Office Supplies;Belkin 7 Outlet SurgeMaster II;9;355,32;255,8304;99,4896
804;Monroe;Louisiana;OFF-PA-10003953;Office Supplies;Xerox 218;2;12,96;6,7392;6,2208
805;San Francisco;California;FUR-FU-10000794;Furniture;Eldon Stackable Tray, Side-Load, Legal, Smoke;2;18,28;12,0648;6,2152
808;Omaha;Nebraska;FUR-FU-10003347;Furniture;Coloredge Poster Frame;2;28,4;17,324;11,076
809;Omaha;Nebraska;TEC-AC-10004901;Technology;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ;3;149,97;98,9802;50,9898
810;Edmonds;Washington;OFF-AR-10003190;Office Supplies;Newell 32;4;11,52;8,2944;3,2256
811;Edmonds;Washington;FUR-TA-10002903;Furniture;"Bevis Round Bullnose 29"" High Table Top";5;1298,55;986,898;311,652
812;Edmonds;Washington;OFF-AP-10000240;Office Supplies;Belkin F9G930V10-GRY 9 Outlet Surge;4;213,92;151,8832;62,0368
813;Edmonds;Washington;TEC-AC-10001101;Technology;Sony 16GB Class 10 Micro SDHC R40 Memory Card;2;25,78;23,202;2,578
814;Santa Ana;California;FUR-FU-10000794;Furniture;Eldon Stackable Tray, Side-Load, Legal, Smoke;2;18,28;12,0648;6,2152
815;Santa Ana;California;TEC-AC-10001838;Technology;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;7;1399,93;797,9601;601,9699
816;Milwaukee;Wisconsin;OFF-PA-10000061;Office Supplies;Xerox 205;8;51,84;26,9568;24,8832
823;Belleville;New Jersey;TEC-AC-10002402;Technology;Razer Kraken PRO Over Ear PC and Music Headset;3;239,97;167,979;71,991
824;Belleville;New Jersey;OFF-LA-10003223;Office Supplies;Avery 508;2;9,82;5,0082;4,8118
825;San Francisco;California;TEC-AC-10003441;Technology;Kingston Digital DataTraveler 32GB USB 2.0;4;67,8;63,732;4,068
826;San Francisco;California;TEC-AC-10000109;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;3;167,97;127,6572;40,3128
827;Lakeville;Minnesota;OFF-FA-10002280;Office Supplies;Advantus Plastic Paper Clips;7;35;18,2;16,8
828;Lakeville;Minnesota;OFF-SU-10000381;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;4;37,24;26,4404;10,7996
829;Lakeville;Minnesota;OFF-EN-10004459;Office Supplies;Security-Tint Envelopes;2;15,28;7,7928;7,4872
830;Florence;Kentucky;FUR-CH-10000665;Furniture;Global Airflow Leather Mesh Back Chair, Black;2;301,96;211,372;90,588
831;Florence;Kentucky;OFF-AP-10003884;Office Supplies;Fellowes Smart Surge Ten-Outlet Protector, Platinum;3;180,66;130,0752;50,5848
832;Florence;Kentucky;TEC-PH-10001557;Technology;Pyle PMP37LED;2;191,98;140,1454;51,8346
833;Florence;Kentucky;TEC-PH-10002085;Technology;Clarity 53712;1;65,99;48,8326;17,1574
840;New York City;New York;OFF-AR-10004648;Office Supplies;Boston 19500 Mighty Mite Electric Pencil Sharpener;3;60,45;44,1285;16,3215
841;New York City;New York;OFF-AR-10002578;Office Supplies;Newell 335;4;11,52;8,1792;3,3408
845;Los Angeles;California;OFF-SU-10002503;Office Supplies;Acme Preferred Stainless Steel Scissors;2;11,36;8,0656;3,2944
846;Los Angeles;California;OFF-LA-10004093;Office Supplies;Avery 486;2;14,62;7,7486;6,8714
847;Louisville;Kentucky;TEC-PH-10001552;Technology;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;7;83,72;60,2784;23,4416
