Row;Product ID;Volume per Unit;Quantity;Category;Product Name;Sales;Profit;Order Date
251;OFF-EN-10000056;2;5;Office Supplies;Cameo Buff Policy Envelopes;74676;35098;7.2.2018
252;TEC-AC-10000710;6;7;Technology;Maxell DVD-RAM Discs;27686;11905;7.2.2018
253;TEC-AC-10003063;8;4;Technology;Micro Innovations USB RF Wireless Keyboard with Mouse;24000;5040;7.2.2018
254;OFF-LA-10001045;4;3;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;1879;864;7.2.2018
255;OFF-PA-10003349;3;2;Office Supplies;Xerox 1957;3110;1524;7.2.2018
256;OFF-FA-10000134;4;1;Office Supplies;Advantus Push Pins, Aluminum Head;1394;432;8.2.2018
257;FUR-FU-10002111;13;2;Furniture;Master Caster Door Stop, Large Brown;3494;1328;8.2.2018
258;OFF-AR-10001149;1;2;Office Supplies;Sanford Colorific Colored Pencils, 12/Box;1382;415;8.2.2018
259;OFF-PA-10000791;3;2;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;2290;1030;8.2.2018
260;TEC-AC-10003628;7;3;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;21593;9501;9.2.2018
261;FUR-FU-10003142;15;4;Furniture;Master Big Foot Doorstop, Beige;5069;1571;9.2.2018
262;TEC-AC-10004761;10;2;Technology;Maxell 4.7GB DVD+RW 3/Pack;7646;2676;9.2.2018
263;OFF-ST-10001370;1;5;Office Supplies;Sensible Storage WireTech Storage Systems;85176;4259;9.2.2018
264;OFF-PA-10002464;2;4;Office Supplies;HP Office Recycled Paper (20Lb. and 87 Bright);5549;2719;10.2.2018
265;OFF-LA-10001297;5;2;Office Supplies;Avery 473;4968;2385;11.2.2018
266;OFF-LA-10004853;4;3;Office Supplies;Avery 483;3586;1649;11.2.2018
267;TEC-AC-10001432;9;3;Technology;Enermax Aurora Lite Keyboard;56268;24758;11.2.2018
268;OFF-ST-10002583;5;2;Office Supplies;Fellowes Neat Ideas Storage Cubes;15590;624;11.2.2018
269;FUR-CH-10001146;13;1;Furniture;Global Value Mid-Back Manager's Chair, Gray;14614;3653;11.2.2018
270;FUR-TA-10003715;11;6;Furniture;Hon 2111 Invitation Series Corner Table;301493;18090;11.2.2018
271;TEC-PH-10004897;7;7;Technology;Mediabridge Sport Armband iPhone 5s;16783;168;11.2.2018
272;FUR-FU-10002298;15;3;Furniture;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";79906;12785;11.2.2018
273;OFF-BI-10004654;2;3;Office Supplies;VariCap6 Expandable Binder;12456;5854;11.2.2018
274;OFF-BI-10003291;2;2;Office Supplies;Wilson Jones Leather-Like Binders with DublLock Round Rings;4190;1969;11.2.2018
275;OFF-BI-10004728;4;2;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;2314;1064;11.2.2018
276;OFF-BI-10003274;2;4;Office Supplies;Avery Durable Slant Ring Binders, No Labels;3821;1796;12.2.2018
277;OFF-ST-10003716;4;6;Office Supplies;Tennsco Double-Tier Lockers;324029;42124;12.2.2018
278;OFF-SU-10001165;5;3;Office Supplies;Acme Elite Stainless Steel Scissors;6005;1561;13.2.2018
279;OFF-AR-10000614;1;3;Office Supplies;Barrel Sharpener;2570;668;13.2.2018
280;OFF-AP-10004785;3;8;Office Supplies;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;21754;9354;13.2.2018
281;OFF-AR-10001547;5;3;Office Supplies;Newell 311;1591;430;13.2.2018
282;TEC-AC-10001838;6;4;Technology;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;191990;82556;13.2.2018
283;FUR-FU-10004017;14;1;Furniture;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";25807;5161;13.2.2018
284;OFF-PA-10004092;3;3;Office Supplies;Tops Green Bar Computer Printout Paper;35237;17618;13.2.2018
285;OFF-PA-10001184;1;3;Office Supplies;Xerox 1903;4306;2110;13.2.2018
286;OFF-AP-10001293;2;2;Office Supplies;Belkin 8 Outlet Surge Protector;19670;5508;14.2.2018
287;OFF-SU-10000157;5;2;Office Supplies;Compact Automatic Electric Letter Opener;57269;1145;14.2.2018
288;OFF-AR-10001770;1;3;Office Supplies;Economy #2 Pencils;1915;498;14.2.2018
289;TEC-AC-10000736;6;3;Technology;Logitech G600 MMO Gaming Mouse;57593;20733;14.2.2018
290;OFF-AR-10002240;5;7;Office Supplies;Panasonic KP-150 Electric Pencil Sharpener;63403;16485;14.2.2018
291;FUR-FU-10003274;12;6;Furniture;Regeneration Desk Collection;2534;1115;14.2.2018
292;TEC-PH-10002584;8;1;Technology;Samsung Galaxy S4;150238;45071;14.2.2018
293;OFF-PA-10000791;3;1;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;1145;515;14.2.2018
294;OFF-FA-10000304;1;4;Office Supplies;Advantus Push Pins;2093;858;15.2.2018
295;TEC-PH-10001819;8;3;Technology;Innergie mMini Combo Duo USB Travel Charging Kit;32393;15549;15.2.2018
296;OFF-AP-10001391;3;6;Office Supplies;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;129946;37684;15.2.2018
297;TEC-AC-10004568;9;5;Technology;Maxell LTO Ultrium - 800 GB;33588;6382;15.2.2018
298;TEC-PH-10000560;7;2;Technology;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);167995;47039;15.2.2018
299;OFF-PA-10004285;2;2;Office Supplies;Xerox 1959;3206;1539;15.2.2018
300;OFF-PA-10000477;2;3;Office Supplies;Xerox 22;4666;2239;15.2.2018
301;OFF-LA-10002762;2;7;Office Supplies;Avery 485;21050;9894;16.2.2018
302;TEC-PH-10000923;7;1;Technology;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;3598;1763;16.2.2018
303;FUR-FU-10003773;12;4;Furniture;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;76339;8397;16.2.2018
304;OFF-ST-10001932;3;3;Office Supplies;Fellowes Staxonsteel Drawer Files;139082;19472;16.2.2018
305;FUR-CH-10001545;13;2;Furniture;Hon Comfortask Task/Swivel Chairs;54710;8754;16.2.2018
306;TEC-AC-10003628;7;3;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;21593;9501;16.2.2018
307;OFF-BI-10002412;1;1;Office Supplies;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;1392;626;16.2.2018
308;OFF-PA-10001970;1;3;Office Supplies;Xerox 1881;8842;4156;16.2.2018
309;OFF-PA-10003465;4;2;Office Supplies;Xerox 1912;9106;4371;16.2.2018
310;OFF-PA-10002751;3;6;Office Supplies;Xerox 1920;8611;3875;16.2.2018
311;OFF-PA-10001838;2;2;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";2822;1383;17.2.2018
312;OFF-ST-10003123;4;5;Office Supplies;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;39948;9588;17.2.2018
313;TEC-PH-10003875;8;3;Technology;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;6998;2030;17.2.2018
314;OFF-LA-10003510;5;2;Office Supplies;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;14654;6741;18.2.2018
315;OFF-LA-10004345;2;2;Office Supplies;Avery 493;2357;1155;18.2.2018
316;TEC-AC-10004864;6;3;Technology;Memorex Micro Travel Drive 32 GB;26287;11303;18.2.2018
317;OFF-LA-10002271;3;3;Office Supplies;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;2218;1064;18.2.2018
318;OFF-SU-10001664;2;3;Office Supplies;Acme Office Executive Series Stainless Steel Trimmers;6170;1604;19.2.2018
319;OFF-ST-10000736;2;3;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;58306;2332;19.2.2018
320;FUR-FU-10004090;10;2;Furniture;"Executive Impressions 14"" Contract Wall Clock";10670;3521;19.2.2018
321;OFF-AP-10002518;5;7;Office Supplies;Kensington 7 Outlet MasterPiece Power Center;299006;86712;19.2.2018
322;OFF-AR-10000634;5;3;Office Supplies;Newell 320;3082;832;19.2.2018
323;OFF-FA-10004968;4;3;Office Supplies;Rubber Band Ball;2693;54;19.2.2018
324;OFF-LA-10004425;1;3;Office Supplies;Staple-on labels;2081;978;19.2.2018
325;FUR-FU-10004018;12;3;Furniture;Tensor Computer Mounted Lamp;10721;2895;19.2.2018
326;OFF-PA-10001736;2;2;Office Supplies;Xerox 1880;17011;7995;19.2.2018
327;TEC-AC-10000927;10;1;Technology;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;7198;720;20.2.2018
328;OFF-AP-10000595;3;3;Office Supplies;Disposable Triple-Filter Dust Bags;3146;818;20.2.2018
329;TEC-AC-10001284;8;3;Technology;Enermax Briskie RF Wireless Keyboard and Mouse Combo;14954;5384;20.2.2018
330;FUR-FU-10004090;10;1;Furniture;"Executive Impressions 14"" Contract Wall Clock";5335;1761;20.2.2018
331;FUR-FU-10000221;13;4;Furniture;Master Caster Door Stop, Brown;4877;1658;20.2.2018
332;OFF-AR-10002375;1;2;Office Supplies;Newell 351;1574;457;20.2.2018
333;OFF-AR-10003903;5;7;Office Supplies;Sanford 52201 APSCO Electric Pencil Sharpener;68830;17896;20.2.2018
334;OFF-PA-10003363;5;2;Office Supplies;Xerox 204;3110;1493;20.2.2018
335;FUR-FU-10000629;10;5;Furniture;9-3/4 Diameter Round Wall Clock;16548;6950;21.2.2018
336;OFF-PA-10000249;1;4;Office Supplies;Easy-staple paper;11789;5541;21.2.2018
337;OFF-ST-10001809;5;5;Office Supplies;Fellowes Officeware Wire Shelving;107796;2156;21.2.2018
338;OFF-BI-10003527;4;2;Office Supplies;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;610075;305038;21.2.2018
339;FUR-FU-10001861;15;7;Furniture;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;32592;15970;21.2.2018
340;TEC-PH-10002583;7;2;Technology;iOttie HLCRIO102 Car Mount;9595;480;21.2.2018
341;OFF-ST-10000036;5;3;Office Supplies;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;71129;19205;21.2.2018
342;TEC-AC-10004227;6;1;Technology;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;3118;187;21.2.2018
343;OFF-FA-10000992;2;3;Office Supplies;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;2556;1201;22.2.2018
344;OFF-AP-10001205;2;9;Office Supplies;Belkin 5 Outlet SurgeMaster Power Centers;117677;32950;22.2.2018
345;TEC-AC-10003399;8;1;Technology;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;8698;3653;22.2.2018
346;OFF-AR-10001615;1;4;Office Supplies;Newell 34;19046;4952;22.2.2018
347;OFF-PA-10001800;2;3;Office Supplies;Xerox 220;4666;2239;22.2.2018
348;OFF-FA-10002701;3;5;Office Supplies;Alliance Rubber Bands;2016;81;23.2.2018
349;OFF-PA-10002870;1;6;Office Supplies;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 _” x 11”;8986;4044;23.2.2018
350;OFF-AP-10000804;1;6;Office Supplies;Hoover Portapower Portable Vacuum;6451;1613;23.2.2018
351;OFF-PA-10002377;4;4;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";5453;2454;25.2.2018
352;OFF-LA-10001641;3;1;Office Supplies;Avery 518;756;363;25.2.2018
353;OFF-PA-10004041;5;4;Office Supplies;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";7104;3197;26.2.2018
354;OFF-AP-10004532;3;4;Office Supplies;Kensington 6 Outlet Guardian Standard Surge Protector;19661;5308;26.2.2018
355;FUR-FU-10000747;14;2;Furniture;Tenex B1-RE Series Chair Mats for Low Pile Carpets;22070;3752;26.2.2018
356;OFF-AP-10003287;2;7;Office Supplies;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;85630;23976;26.2.2018
357;OFF-PA-10001970;1;4;Office Supplies;Xerox 1908;53741;26333;26.2.2018
358;OFF-PA-10000682;4;4;Office Supplies;Xerox 1924;5549;2719;26.2.2018
359;OFF-AP-10004336;5;3;Office Supplies;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;41011;11893;27.2.2018
360;OFF-BI-10004738;5;3;Office Supplies;Flexible Leather- Look Classic Collection Ring Binder;13637;6818;27.2.2018
361;TEC-PH-10003800;7;2;Technology;i.Sound Portable Power - 8000 mAh;25435;254;27.2.2018
362;TEC-AC-10002076;6;9;Technology;Microsoft Natural Keyboard Elite;129341;19401;27.2.2018
363;OFF-BI-10001757;3;2;Office Supplies;Pressboard Hanging Data Binders for Unburst Sheets;2362;1134;28.2.2018
364;OFF-PA-10002137;1;1;Office Supplies;Southworth 100% Résumé Paper, 24lb.;1867;840;28.2.2018
365;OFF-FA-10003495;5;6;Office Supplies;Staples;8755;4378;28.2.2018
366;OFF-ST-10003208;4;2;Office Supplies;Adjustable Depth Letter/Legal Cart;87101;25259;1.3.2018
367;TEC-MA-10003979;10;7;Technology;Ativa V4110MDD Micro-Cut Shredder;1175983;576232;1.3.2018
368;OFF-PA-10003127;3;1;Office Supplies;Easy-staple paper;6331;2912;1.3.2018
369;TEC-PH-10003655;9;3;Technology;Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4;1426;385;1.3.2018
370;OFF-BI-10004236;4;4;Office Supplies;"XtraLife ClearVue Slant-D Ring Binder, White, 3""";14093;6483;1.3.2018
371;OFF-AR-10003156;1;1;Office Supplies;50 Colored Long Pencils;2438;634;2.3.2018
372;OFF-PA-10000587;5;5;Office Supplies;Array Parchment Paper, Assorted Colors;8736;4193;2.3.2018
373;OFF-EN-10001532;1;6;Office Supplies;Brown Kraft Recycled Envelopes;24451;12226;2.3.2018
374;FUR-BO-10003660;12;2;Furniture;Bush Cubix Collection Bookcases, Fully Assembled;106070;24396;2.3.2018
375;OFF-PA-10002764;2;6;Office Supplies;Easy-staple paper;16330;8002;2.3.2018
376;FUR-TA-10001768;12;3;Furniture;Hon Racetrack Conference Tables;189007;39692;2.3.2018
377;TEC-AC-10000580;9;6;Technology;Logitech G13 Programmable Gameboard with LCD Display;115186;12670;2.3.2018
378;OFF-AR-10001615;1;3;Office Supplies;Newell 34;14285;3714;2.3.2018
379;OFF-EN-10001990;4;2;Office Supplies;Staple envelope;2726;1281;2.3.2018
380;OFF-EN-10003286;4;7;Office Supplies;Staple envelope;13910;6538;2.3.2018
381;OFF-AP-10004859;4;5;Office Supplies;Acco 6 Outlet Guardian Premium Surge Suppressor;17472;4717;3.3.2018
382;OFF-SU-10004782;3;3;Office Supplies;"Elite 5"" Scissors";6084;1825;3.3.2018
383;FUR-FU-10000672;14;3;Furniture;"Executive Impressions 10"" Spectator Wall Clock";8467;2879;3.3.2018
384;OFF-BI-10001071;4;7;Office Supplies;GBC ProClick Punch Binding System;107486;52668;3.3.2018
385;FUR-CH-10000785;10;1;Furniture;Global Ergonomic Managers Chair;43435;11293;3.3.2018
386;TEC-AC-10000990;6;8;Technology;Imation Bio 2GB USB Flash Drive Imation Corp;251866;105784;3.3.2018
387;TEC-AC-10002926;9;2;Technology;Logitech Wireless Marathon Mouse M705;23995;10318;3.3.2018
388;TEC-PH-10003171;8;3;Technology;Plantronics Encore H101 Dual Earpieces Headset;32364;9062;3.3.2018
389;TEC-PH-10004700;9;1;Technology;PowerGen Dual USB Car Charger;2398;1103;3.3.2018
390;TEC-PH-10001557;7;5;Technology;Pyle PMP37LED;115188;31101;3.3.2018
391;OFF-PA-10001977;4;3;Office Supplies;Xerox 194;39946;19174;3.3.2018
392;OFF-AR-10001573;3;4;Office Supplies;American Pencil;2237;649;4.3.2018
393;OFF-AR-10003727;4;1;Office Supplies;Berol Giant Pencil Sharpener;4078;1183;4.3.2018
394;OFF-BI-10003876;2;3;Office Supplies;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";30816;15408;4.3.2018
395;TEC-AC-10002567;10;2;Technology;Logitech G602 Wireless Gaming Mouse;38395;13822;4.3.2018
396;OFF-ST-10001370;1;5;Office Supplies;Sensible Storage WireTech Storage Systems;85176;4259;4.3.2018
397;OFF-EN-10000483;5;1;Office Supplies;White Envelopes, White Envelopes with Clear Poly Window;3660;1684;4.3.2018
398;OFF-SU-10000381;5;2;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;4469;1296;5.3.2018
399;OFF-FA-10002763;3;2;Office Supplies;Advantus Map Pennant Flags and Round Head Tacks;1896;607;5.3.2018
400;OFF-LA-10003537;5;2;Office Supplies;Avery 515;6014;2827;5.3.2018
401;OFF-BI-10001097;4;3;Office Supplies;Avery Hole Reinforcements;4486;2198;5.3.2018
402;OFF-ST-10000689;2;4;Office Supplies;Fellowes Strictly Business Drawer File, Letter/Legal Size;135216;16226;5.3.2018
403;OFF-BI-10001071;4;2;Office Supplies;GBC ProClick Punch Binding System;30710;15048;5.3.2018
404;TEC-PH-10001552;6;2;Technology;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;5741;1607;5.3.2018
405;OFF-BI-10002026;3;6;Office Supplies;Ibico Recycled Linen-Style Covers;56246;26998;5.3.2018
406;OFF-AP-10000891;4;2;Office Supplies;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;62938;18881;5.3.2018
407;OFF-EN-10003862;1;4;Office Supplies;Laser & Ink Jet Business Envelopes;10243;4712;5.3.2018
408;TEC-AC-10004571;7;3;Technology;Logitech G700s Rechargeable Gaming Mouse;71993;30237;5.3.2018
409;TEC-AC-10002001;7;3;Technology;Logitech Wireless Gaming Headset G930;115193;42621;5.3.2018
410;OFF-AR-10000588;4;3;Office Supplies;Newell 345;14285;3714;5.3.2018
411;OFF-ST-10000877;3;4;Office Supplies;Recycled Steel Personal File for Standard File Folders;53078;13800;5.3.2018
412;OFF-EN-10002621;5;3;Office Supplies;Staple envelope;7042;3521;5.3.2018
413;OFF-AP-10002222;3;7;Office Supplies;Staple holder;14566;3933;5.3.2018
414;OFF-PA-10001878;1;2;Office Supplies;Xerox 1891;23477;11034;5.3.2018
415;OFF-LA-10004559;2;4;Office Supplies;Avery 49;2765;1355;6.3.2018
416;FUR-FU-10000308;13;7;Furniture;Deflect-o Glass Clear Studded Chair Mats;104462;22982;6.3.2018
417;OFF-ST-10000675;5;2;Office Supplies;File Shuttle II and Handi-File, Black;16267;4067;6.3.2018
418;OFF-AR-10003158;3;6;Office Supplies;Fluorescent Highlighters by Dixon;5731;1949;6.3.2018
419;FUR-FU-10002554;15;3;Furniture;Westinghouse Floor Lamp with Metal Mesh Shade, Black;17273;3973;6.3.2018
420;OFF-PA-10002254;5;1;Office Supplies;Xerox 1883;6331;2912;6.3.2018
421;OFF-PA-10001033;5;7;Office Supplies;Xerox 1893;68863;33743;6.3.2018
422;OFF-LA-10003510;5;3;Office Supplies;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;21982;10112;7.3.2018
423;OFF-ST-10002344;5;3;Office Supplies;"Carina 42""Hx23 3/4""W Media Storage Unit";58306;1166;7.3.2018
424;OFF-ST-10000934;2;5;Office Supplies;"Contico 72""H Heavy-Duty Storage System";49176;0;7.3.2018
425;OFF-BI-10000309;1;2;Office Supplies;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";7306;3580;7.3.2018
426;TEC-PH-10001619;7;3;Technology;LG G3;141113;40923;7.3.2018
427;TEC-AC-10004510;10;3;Technology;Logitech Desktop MK120 Mouse and keyboard Combo;11779;1178;7.3.2018
428;TEC-AC-10004469;9;3;Technology;Microsoft Sculpt Comfort Mouse;28764;12656;7.3.2018
429;OFF-AR-10001427;5;3;Office Supplies;Newell 330;4306;1119;7.3.2018
430;OFF-AR-10000390;4;5;Office Supplies;Newell Chalk Holder;4956;2280;7.3.2018
431;OFF-BI-10001765;5;2;Office Supplies;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;16627;7981;7.3.2018
432;OFF-LA-10001158;2;2;Office Supplies;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";4968;2385;8.3.2018
433;OFF-AP-10001124;5;8;Office Supplies;Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection;155482;40425;8.3.2018
434;OFF-AR-10002704;3;1;Office Supplies;Boston 1900 Electric Pencil Sharpener;3595;1079;8.3.2018
435;FUR-FU-10003347;13;8;Furniture;Coloredge Poster Frame;27264;10633;8.3.2018
436;FUR-FU-10000308;13;6;Furniture;Deflect-o Glass Clear Studded Chair Mats;89539;19699;8.3.2018
437;FUR-CH-10002084;15;7;Furniture;Hon Mobius Operator's Chair;206623;45457;8.3.2018
438;OFF-AR-10001972;4;2;Office Supplies;Newell 323;806;210;8.3.2018
439;TEC-PH-10003012;6;5;Technology;Nortel Meridian M3904 Professional Digital phone;184788;53589;8.3.2018
440;OFF-AR-10002766;4;5;Office Supplies;Prang Drawing Pencil Set;3336;901;8.3.2018
441;FUR-BO-10002916;10;3;Furniture;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";123106;23390;8.3.2018
442;OFF-PA-10001934;4;2;Office Supplies;Xerox 1993;3110;1524;8.3.2018
443;OFF-PA-10003848;5;3;Office Supplies;Xerox 1997;4666;2239;8.3.2018
444;OFF-BI-10004632;1;4;Office Supplies;GBC Binding covers;12432;5594;9.3.2018
445;TEC-AC-10001908;10;2;Technology;Logitech Wireless Headset h800;47995;16798;9.3.2018
446;TEC-AC-10004469;9;5;Technology;Microsoft Sculpt Comfort Mouse;47940;21094;9.3.2018
447;OFF-ST-10004634;3;1;Office Supplies;Personal Folder Holder, Ebony;2690;807;9.3.2018
448;FUR-CH-10002647;15;5;Furniture;Situations Contoured Folding Chairs, 4/Set;85176;21294;9.3.2018
449;OFF-PA-10001801;1;3;Office Supplies;Xerox 193;4306;2110;9.3.2018
450;OFF-PA-10002259;1;2;Office Supplies;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";5371;2578;10.3.2018
451;TEC-AC-10003038;8;3;Technology;Kingston Digital DataTraveler 16GB USB 2.0;6444;1224;10.3.2018
452;TEC-AC-10004568;9;4;Technology;Maxell LTO Ultrium - 800 GB;26870;5105;10.3.2018
453;OFF-ST-10002406;3;6;Office Supplies;Pizazz Global Quick File;21557;6036;10.3.2018
454;OFF-PA-10004405;4;5;Office Supplies;Rediform Voice Mail Log Books;3576;1716;10.3.2018
455;OFF-AR-10001770;1;3;Office Supplies;Economy #2 Pencils;1915;498;11.3.2018
456;FUR-FU-10004270;15;4;Furniture;"Executive Impressions 13"" Clairmont Wall Clock";18461;7569;11.3.2018
457;FUR-FU-10001379;11;1;Furniture;"Executive Impressions 16-1/2"" Circular Wall Clock";6413;2822;11.3.2018
458;OFF-AP-10002578;1;3;Office Supplies;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;35222;9158;11.3.2018
459;OFF-BI-10003091;2;4;Office Supplies;GBC DocuBind TL200 Manual Binding Machine;215021;101060;11.3.2018
460;OFF-ST-10001526;2;4;Office Supplies;Iceberg Mobile Mega Data/Printer Cart ;115517;30034;11.3.2018
461;TEC-AC-10000710;6;2;Technology;Maxell DVD-RAM Discs;7910;3401;11.3.2018
462;TEC-AC-10001772;6;4;Technology;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;15331;5979;11.3.2018
463;TEC-PH-10000984;6;3;Technology;Panasonic KX-TG9471B;141113;39512;11.3.2018
464;OFF-PA-10002137;1;14;Office Supplies;Southworth 100% Résumé Paper, 24lb.;26141;11763;11.3.2018
